,marital,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,edu_primary,edu_secondary,edu_tertiary,edu_unknown,housing,loan,po_failure,po_other,po_success,po_unknown,cont_cellular,cont_telephone,cont_unknown,age,default,balance,duration,campaign,pdays,previous,deposit
230,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-1.5129573074324771,-0.12057713704969283,-0.30653729742962144,0.7606525489703222,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
4938,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0.011797751488390976,-0.12057713704969283,-0.4383633205896346,1.2652301278586007,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
1884,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,-0.24232809166508704,-0.12057713704969283,-0.3974197086905246,2.3804612539241705,-0.5581568252466894,2.403745441832649,0.08182850548593298,1
7775,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.43534082341085434,-0.12057713704969283,-0.29878282547903245,-0.985300550705596,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,0
3041,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.9435925097178104,-0.12057713704969283,-0.38780416347179425,0.14139824760743494,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
5946,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.24232809166508704,-0.12057713704969283,-0.32080552581870525,0.0009192625760392401,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,0
953,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.35063220902636166,-0.12057713704969283,-0.2168956016808125,0.8007894018364352,-0.1775876066891757,0.715142059439751,0.5479587420933012,1
4359,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.4117453204340724,-0.12057713704969283,-0.3803598703992288,-0.19976500175452605,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
7774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.0729108628961017,-0.12057713704969283,-0.14741553300353497,0.21880503527779585,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
10095,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.0729108628961017,-0.12057713704969283,-0.40300292849494873,-0.007681491609556416,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.9435925097178104,-0.12057713704969283,0.2356553813555621,1.3541045877764224,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
2886,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.5811625492030578,-0.12057713704969283,0.0923527397086772,-0.04208450835193904,-0.5581568252466894,1.0528627359183307,0.5479587420933012,1
8338,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1.1977183528712885,-0.12057713704969283,-0.4278172387368336,-0.750213269632648,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
2120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.282426967255781,-0.12057713704969283,3.6023369234232865,1.9819596433249054,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
6517,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.0729108628961017,-0.12057713704969283,-0.37322575620468695,-0.2829056255486174,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
6089,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1.1130097384867959,-0.12057713704969283,-0.45914530541721316,-0.7330117612614567,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
8125,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.6212614247937518,-0.12057713704969283,-0.2240297158753544,-0.25997028105369563,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
10566,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.6047580521798397,-0.12057713704969283,0.371203551051858,-1.0025020590767872,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,0
5543,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,-0.4117453204340724,-0.12057713704969283,-0.3899754156179592,-1.0340381577573048,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,0
8639,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0.09650636587288365,-0.12057713704969283,0.33708387446926635,0.08119296830826536,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
3438,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1.790678653562737,-0.12057713704969283,-0.14989696402772346,0.5198314317736438,-0.5581568252466894,2.3849831820282836,0.5479587420933012,1
6238,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.5811625492030578,-0.12057713704969283,0.48100687387219837,-0.7989508766843567,1.3446892675408793,-0.47626143813746064,-0.3843017311214352,0
5950,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.35063220902636166,-0.12057713704969283,-0.45914530541721316,-0.8190193031174133,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,0
11118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0.35063220902636166,-0.12057713704969283,-0.34065697401221307,-0.5466620872402175,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
6166,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.5811625492030578,-0.12057713704969283,-0.3298007132813885,-0.6728064819622871,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
7320,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.7505797779720431,-0.12057713704969283,-0.419752587908221,-1.011102813262383,5.53095067167353,-0.47626143813746064,-0.3843017311214352,0
662,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.3671355816402737,-0.12057713704969283,-0.314601948258234,0.7692533031559178,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
9943,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.4964539348185651,-0.12057713704969283,-0.4209933034203152,-0.8304869753648741,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,0
3854,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,-0.6658711635875504,-0.12057713704969283,0.010465515910457263,0.21307119915406542,-0.5581568252466894,6.362582260553777,0.5479587420933012,1
11090,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,-0.5811625492030578,-0.12057713704969283,0.24092842228196262,0.5599682846397569,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
5748,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,-1.258831464278999,-0.12057713704969283,-0.40362328625099586,-0.1137574598985695,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,0
4844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0.35063220902636166,-0.12057713704969283,0.27070559457222443,-0.5466620872402175,-0.5581568252466894,0.5369005912982783,0.5479587420933012,1
6920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.0729108628961017,-0.12057713704969283,5.540644732192516,-1.0311712396954396,0.5835508304258518,1.2123419442554377,1.4802192153080376,0
718,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,-0.24232809166508704,-0.12057713704969283,-0.40362328625099586,-0.159628148888413,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,1
1565,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.1130097384867959,-0.12057713704969283,-0.363300032107933,-0.3775139215901696,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
4475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,-1.258831464278999,-0.12057713704969283,0.9717098589054709,0.8323255005169526,0.20298161186833802,1.3718211525925448,0.5479587420933012,1
3942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.32703670604957974,-0.12057713704969283,-0.242640448556768,2.030697250376614,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
1599,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.24232809166508704,-0.12057713704969283,-0.45914530541721316,-0.16536198501214344,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
1110,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-0.6658711635875504,-0.12057713704969283,-0.36609164201014505,1.5748572785400443,0.9641200489833655,-0.47626143813746064,-0.3843017311214352,1
9509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.011797751488390976,-0.12057713704969283,-0.45914530541721316,-0.8075516308699524,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
10715,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-0.32703670604957974,8.293446207699185,-0.45914530541721316,-0.8132854669936829,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
1394,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-1.1741228498945064,-0.12057713704969283,-0.33724500635395394,-0.5953996942919262,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
4405,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.1741228498945064,-0.12057713704969283,-0.29319960567460834,-0.6126012026631176,-0.5581568252466894,0.34927799325462294,1.0140889787006693,1
3749,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-1.4282486930479845,-0.12057713704969283,-0.05746365837670246,-0.05068526253753469,-0.1775876066891757,0.3961836427655368,0.08182850548593298,1
2859,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.5200494377953471,-0.12057713704969283,0.6770399247830885,0.1471320837311654,-0.1775876066891757,1.5313003609296518,1.0140889787006693,1
2860,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-0.9199970067410285,-0.12057713704969283,-0.19456272246311615,-0.2685710352392913,-0.5581568252466894,0.9215269172877718,0.08182850548593298,1
902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.774175280948825,-0.12057713704969283,0.6379573861521199,-0.19403116563079562,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
9400,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-1.0894142355100138,-0.12057713704969283,-0.4209933034203152,-0.7387455973851872,-0.5581568252466894,2.9009453266483356,1.0140889787006693,0
8966,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0.43534082341085434,-0.12057713704969283,0.44378540850937115,-0.9508975339632133,2.4863969232134204,-0.47626143813746064,-0.3843017311214352,0
9098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.8352883923565357,-0.12057713704969283,-0.29847264660100886,0.07545913218453493,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
9915,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,-0.8352883923565357,-0.12057713704969283,-0.6914692850568599,-0.8333538934267394,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,0
9493,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1.1977183528712885,-0.12057713704969283,-0.3319719654275534,-0.434852282827474,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
5609,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.4117453204340724,-0.12057713704969283,-0.1635448346607601,-0.959498288148809,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
8544,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-1.343540078663492,-0.12057713704969283,-0.5447546757517159,-0.7674147780038394,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
563,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-0.24232809166508704,-0.12057713704969283,-0.27520923074924186,3.186065229308297,8.194935201576126,-0.47626143813746064,-0.3843017311214352,1
8935,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.24232809166508704,-0.12057713704969283,-0.4579045899051189,-0.6154681207249828,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
9213,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.24232809166508704,-0.12057713704969283,-0.6136143866729462,-0.8247531392411437,1.3446892675408793,-0.47626143813746064,-0.3843017311214352,0
8568,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,-0.0729108628961017,-0.12057713704969283,-0.36919343079038064,-0.5409282511164871,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
4077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.8352883923565357,-0.12057713704969283,-0.3319719654275534,-0.5466620872402175,-0.5581568252466894,1.2686287236685343,0.08182850548593298,1
2438,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.0729108628961017,-0.12057713704969283,-0.45914530541721316,-0.6928749083953437,-0.1775876066891757,0.4524704221786334,2.4124796885227737,1
6176,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.43534082341085434,-0.12057713704969283,-0.3164630215263754,-0.9078937630352351,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
7707,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.09650636587288365,-0.12057713704969283,-0.43340045854125764,-0.20836575594012172,0.9641200489833655,2.891564196746153,2.4124796885227737,0
1265,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1.3671355816402737,-0.12057713704969283,-0.2358165132402497,-0.48932372600291313,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,1
6377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,-0.0729108628961017,-0.12057713704969283,-0.45914530541721316,-0.9021599269115046,1.725258486098393,-0.47626143813746064,-0.3843017311214352,0
7949,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.9435925097178104,-0.12057713704969283,-0.23519615548420256,-0.7846162863750307,-0.1775876066891757,1.2686287236685343,1.0140889787006693,0
4876,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.790678653562737,-0.12057713704969283,0.004572117228009617,-0.3087078881054044,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
4936,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,-0.6658711635875504,-0.12057713704969283,-0.45759441102709536,1.6092602952824269,-0.1775876066891757,2.9853754957679803,0.5479587420933012,1
6805,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0.6894666665643324,8.293446207699185,-0.48954283546352206,-0.5466620872402175,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
9362,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0.09650636587288365,-0.12057713704969283,-0.358337170059556,-0.7903501224987611,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,0
9586,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.258831464278999,-0.12057713704969283,0.33863476885938415,0.7090480238567483,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
2905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-1.258831464278999,-0.12057713704969283,-0.1666466234409957,-0.5925327762300611,-0.5581568252466894,1.362440022690362,0.08182850548593298,1
10269,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.0729108628961017,-0.12057713704969283,0.07312164927121646,-0.4205176925181479,2.1058277046559066,-0.47626143813746064,-0.3843017311214352,0
1564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.09650636587288365,-0.12057713704969283,-0.29568103669879686,-0.7473463515707828,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
11154,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0.9435925097178104,-0.12057713704969283,-0.29692175221089107,-0.7444794335089175,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
7586,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0.43534082341085434,-0.12057713704969283,0.7887043208715703,-0.6928749083953437,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
4591,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1.790678653562737,-0.12057713704969283,-0.4572842321490718,-0.7731486141275697,-0.5581568252466894,1.240485333961986,1.0140889787006693,1
990,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.4964539348185651,-0.12057713704969283,-0.45914530541721316,0.7778540573415135,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,1
2089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.7670831505859552,-0.12057713704969283,-0.43557171068742256,0.7635194670321874,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
5236,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2.6377647974076637,-0.12057713704969283,1.3135269824874345,2.1253055464181663,-0.5581568252466894,1.2311042040598033,0.5479587420933012,1
4337,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,-0.15761947728059436,-0.12057713704969283,-0.4309190275170692,-0.45778762732239575,-0.5581568252466894,1.2686287236685343,0.08182850548593298,1
2148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.011797751488390976,-0.12057713704969283,-0.12384193827374439,-0.4119169383325522,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,1
287,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.4518441960247666,-0.12057713704969283,-0.2029375521697523,1.4687813102510312,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
987,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,-0.24232809166508704,-0.12057713704969283,-0.4002113185927367,0.7176487780423438,-0.5581568252466894,1.1748174246467067,0.08182850548593298,1
860,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.8588838953333178,-0.12057713704969283,-0.2277518624116371,-0.0019476554858259786,0.9641200489833655,-0.47626143813746064,-0.3843017311214352,1
146,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-1.4282486930479845,-0.12057713704969283,-0.2466727739710743,1.5003174089315485,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,1
10093,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0.6894666665643324,-0.12057713704969283,-0.3139815905021869,0.6746450071143656,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
3386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.028301124102303,-0.12057713704969283,-0.31677320040439894,0.5312991040211047,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
147,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-1.258831464278999,-0.12057713704969283,-0.17967413631798526,1.1218842247653398,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
11131,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1.1977183528712885,-0.12057713704969283,-0.3735359350827105,0.32488100356680893,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
5762,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.1812149802573763,-0.12057713704969283,-0.45914530541721316,-0.8648899921072568,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,0
5988,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,-0.8352883923565357,-0.12057713704969283,-0.29475050006472614,-0.3488447409715174,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
153,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0.265923594641869,-0.12057713704969283,-0.4433261826380116,7.801803308911299,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
5313,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.35063220902636166,-0.12057713704969283,-0.39028559449598277,-0.7272779251377263,3.247535360328448,-0.47626143813746064,-0.3843017311214352,0
10303,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0.774175280948825,-0.12057713704969283,-0.39648917205645395,-0.7616809418801089,-0.5581568252466894,0.9215269172877718,1.4802192153080376,0
2791,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.1977183528712885,-0.12057713704969283,-0.363300032107933,0.27040956039136976,-0.1775876066891757,1.2592475937663514,0.08182850548593298,1
7691,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,-0.0729108628961017,-0.12057713704969283,-0.14183231319911088,-0.8849584185403133,0.9641200489833655,2.685179338898132,4.7431308715596145,0
1975,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.0047056211255212,-0.12057713704969283,-0.5379307404351975,0.09552755861759145,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,1
7162,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.5200494377953471,-0.12057713704969283,0.07343182814924003,-0.44918687313680006,2.4863969232134204,-0.47626143813746064,-0.3843017311214352,0
3754,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,-0.24232809166508704,-0.12057713704969283,-0.2928894267965848,-0.3574454951571131,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
10658,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.028301124102303,-0.12057713704969283,0.13112509946162226,1.3025000626628485,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
9121,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0.6894666665643324,8.293446207699185,-0.5689486282375535,0.23600654364898715,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,0
6512,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1.282426967255781,-0.12057713704969283,-0.22620096802151932,-0.945163697839483,2.1058277046559066,1.1935796844510722,1.9463494519154056,0
3343,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1.028301124102303,-0.12057713704969283,0.09793595951310129,-0.22270034624944782,-0.5581568252466894,0.38680251286335404,0.5479587420933012,1
467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,-1.258831464278999,-0.12057713704969283,-0.34934198259687277,0.6115728097533308,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
5765,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1.1977183528712885,-0.12057713704969283,-0.26652422216458216,-0.7416125154470524,-0.5581568252466894,1.484394711418738,0.08182850548593298,0
8652,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,-0.6658711635875504,-0.12057713704969283,-0.0884815461790585,-0.05068526253753469,0.5835508304258518,-0.47626143813746064,-0.3843017311214352,0
3734,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.6047580521798397,-0.12057713704969283,-0.20572916207196432,1.2422947833636788,0.20298161186833802,1.2498664638641688,1.9463494519154056,1
1969,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-0.7505797779720431,-0.12057713704969283,-0.24698295284909785,0.6717780890525004,0.20298161186833802,-0.47626143813746064,-0.3843017311214352,1
3598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,-0.8352883923565357,-0.12057713704969283,-0.41354901034774977,-0.6011335304156566,-0.1775876066891757,0.3961836427655368,1.0140889787006693,1
1221,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.5200494377953471,-0.12057713704969283,-0.3685730730343335,-0.27430487136302173,-0.5581568252466894,-0.47626143813746064,-0.3843017311214352,1
6915,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,-1.0047056211255212,-0.12057713704969283,-0.3298007132813885,-0.7588140238182437,-0.1775876066891757,-0.47626143813746064,-0.3843017311214352,0
