URLSimilarityIndex,SpacialCharRatioInURL,IsHTTPS,DomainTitleMatchScore,URLTitleMatchScore,IsResponsive,HasDescription,HasSocialNet,HasSubmitButton,HasHiddenFields,HasCopyrightInfo,TLD_numeric,label
76.07776839,0.043,0,100.0,100.0,0,0,0,0,0,0,231,0
71.64929932,0.133,0,0.0,0.0,0,0,0,0,0,0,578,0
66.69538462,0.091,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.042,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.042,1,100.0,100.0,1,1,0,0,0,0,231,1
100.0,0.045,1,100.0,100.0,1,1,1,0,0,1,231,1
13.70477914,0.146,0,0.0,0.0,1,0,0,1,1,1,231,0
100.0,0.062,1,100.0,100.0,1,1,1,1,1,0,490,1
43.53230769,0.118,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.056,1,100.0,100.0,1,1,1,1,1,1,231,1
68.72727273,0.05,0,100.0,100.0,0,0,0,0,0,0,231,0
37.78353659,0.083,1,0.0,0.0,0,0,0,0,0,0,226,0
32.49886621,0.186,1,0.0,0.0,0,0,0,0,0,0,254,0
57.34089477,0.065,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.037,1,100.0,100.0,1,1,1,0,0,1,231,1
54.82093664,0.048,0,100.0,100.0,0,0,0,0,0,0,450,0
80.92830882,0.038,0,100.0,100.0,1,0,0,0,1,1,231,0
100.0,0.045,1,100.0,100.0,1,1,1,0,1,1,231,1
22.04918432,0.099,0,1.694915254,1.449275362,0,0,0,0,0,0,481,0
100.0,0.059,1,100.0,100.0,1,1,1,1,1,1,211,1
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.088,1,0.0,0.0,1,0,1,1,1,0,643,1
100.0,0.033,1,100.0,100.0,1,1,1,1,0,1,503,1
73.29434698,0.071,0,100.0,100.0,1,0,0,0,0,0,231,0
100.0,0.056,1,0.0,0.0,1,1,1,0,0,1,376,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
76.39369473,0.037,0,0.0,0.0,0,0,0,0,0,0,231,0
49.80555556,0.121,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.037,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.043,1,100.0,100.0,1,0,1,1,1,1,303,1
100.0,0.03,1,100.0,100.0,1,0,1,1,1,1,503,1
100.0,0.05,1,100.0,100.0,0,1,1,1,0,0,231,1
100.0,0.048,1,100.0,100.0,0,1,0,1,1,1,231,1
100.0,0.04,1,100.0,100.0,1,1,0,1,1,1,189,1
100.0,0.069,1,100.0,100.0,1,1,1,1,0,1,231,1
60.72978304,0.125,1,2.857142857,2.857142857,0,0,0,0,0,0,481,0
100.0,0.033,1,100.0,100.0,1,1,0,1,0,1,231,1
61.80678033,0.111,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.048,1,100.0,100.0,1,0,1,0,1,1,529,1
100.0,0.032,1,94.11764706,94.11764706,1,1,1,1,0,0,521,1
51.42857143,0.073,1,0.0,0.0,0,0,0,0,0,0,231,0
42.13581985,0.083,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.031,1,100.0,100.0,1,0,1,1,1,1,503,1
16.78278721,0.071,1,0.0,0.0,1,0,0,0,0,1,231,0
100.0,0.045,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.038,1,100.0,100.0,1,1,1,0,1,1,649,1
49.29931728,0.069,1,0.0,0.0,0,0,0,0,0,0,132,0
52.43664717,0.034,0,100.0,100.0,1,0,0,0,0,0,422,0
100.0,0.074,1,0.0,0.0,1,1,1,1,1,1,521,1
39.35126134,0.143,1,2.272727273,2.272727273,0,0,0,1,0,0,231,0
100.0,0.042,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.037,1,0.0,0.0,1,1,1,0,1,1,231,1
100.0,0.04,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.029,1,0.0,0.0,1,1,1,0,1,1,231,1
100.0,0.038,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.031,1,100.0,100.0,1,0,1,1,1,1,344,1
39.10078841,0.085,1,0.0,0.0,0,0,0,0,0,0,231,0
28.56189523,0.143,0,0.0,0.0,0,0,0,0,0,0,521,0
100.0,0.038,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.048,1,100.0,100.0,1,1,0,0,0,1,254,1
100.0,0.032,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.05,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.048,1,66.66666667,66.66666667,1,1,0,0,0,1,231,1
100.0,0.04,1,100.0,100.0,1,0,1,1,0,0,231,1
51.51515152,0.077,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.077,1,100.0,100.0,0,0,0,1,1,0,231,1
100.0,0.05,1,100.0,100.0,1,1,1,0,0,1,503,1
100.0,0.03,1,100.0,100.0,1,1,1,1,1,1,231,1
65.41666667,0.065,0,0.0,0.0,0,0,0,0,0,0,231,0
41.73010381,0.093,1,0.0,0.0,1,0,0,0,1,0,226,0
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.03,1,0.0,0.0,1,1,1,1,1,1,231,1
100.0,0.04,1,100.0,100.0,1,0,1,1,0,1,231,1
83.54700855,0.045,0,100.0,100.0,0,1,0,0,0,0,481,0
46.636835,0.064,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.08,1,0.0,0.0,1,1,0,0,1,1,334,1
100.0,0.038,1,0.0,0.0,0,1,1,1,1,1,231,1
42.83333333,0.086,0,0.0,0.0,0,0,0,0,0,0,223,0
71.59763314,0.043,0,100.0,100.0,0,0,0,0,0,0,209,0
100.0,0.037,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.067,1,0.0,0.0,1,1,1,1,1,0,647,1
47.5900277,0.111,1,86.66666667,86.66666667,1,0,0,0,1,0,254,0
100.0,0.071,1,0.0,0.0,1,1,1,1,1,1,647,1
64.0,0.028,0,100.0,100.0,1,0,0,0,0,0,231,0
100.0,0.067,1,0.0,0.0,1,0,1,1,1,1,141,1
100.0,0.056,1,100.0,100.0,1,0,1,0,0,0,503,1
82.12226067,0.036,0,100.0,100.0,1,0,0,0,0,0,231,0
65.71428571,0.04,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.034,1,0.0,0.0,0,0,1,1,1,1,231,1
100.0,0.048,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.045,1,100.0,100.0,1,0,0,0,1,1,254,1
100.0,0.036,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.042,1,100.0,100.0,0,0,0,1,1,1,503,1
100.0,0.043,1,100.0,100.0,1,1,1,0,0,1,231,1
35.78870478,0.091,0,0.0,0.0,0,0,0,0,0,0,231,0
68.98461538,0.032,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.038,1,100.0,100.0,1,1,1,0,1,1,334,1
100.0,0.05,1,100.0,100.0,1,1,1,1,1,1,532,1
100.0,0.053,1,100.0,100.0,1,1,1,1,0,1,481,1
100.0,0.031,1,100.0,100.0,1,0,1,1,0,1,231,1
100.0,0.037,1,100.0,100.0,1,1,1,1,1,1,231,1
68.48602989,0.036,0,100.0,100.0,0,0,0,0,0,0,309,0
100.0,0.037,1,0.0,0.0,1,1,0,0,0,1,231,1
100.0,0.048,1,100.0,100.0,0,1,1,0,1,0,231,1
100.0,0.091,1,0.0,0.0,0,1,0,0,0,0,179,1
66.72,0.118,1,0.0,0.0,1,0,0,0,1,0,231,0
100.0,0.057,1,0.0,0.0,1,1,1,0,1,1,647,1
100.0,0.032,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.042,1,90.0,90.0,1,1,1,1,0,0,568,1
100.0,0.033,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.056,1,0.0,0.0,1,0,1,1,0,1,157,1
100.0,0.03,1,100.0,100.0,1,1,0,0,0,0,231,1
83.76068376,0.045,0,100.0,100.0,1,0,0,0,0,0,231,0
34.37604271,0.091,1,0.0,0.0,1,0,0,1,0,0,231,0
100.0,0.043,1,100.0,100.0,1,1,1,1,1,1,481,1
100.0,0.059,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.048,1,100.0,100.0,1,1,1,0,0,1,231,1
22.65558938,0.101,0,0.0,0.0,0,0,0,0,0,0,481,0
100.0,0.061,1,94.73684211,94.73684211,1,0,1,0,0,1,550,1
50.78764965,0.1,0,0.0,0.0,1,0,0,0,0,0,503,0
78.23261858,0.111,1,0.0,0.0,0,0,0,0,0,0,231,0
68.89264582,0.043,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.042,1,100.0,100.0,1,1,0,1,0,0,231,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,0,231,1
71.15646259,0.08,0,0.0,0.0,0,0,0,0,0,0,473,0
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.036,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.04,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.032,1,0.0,0.0,1,0,1,1,1,1,550,1
100.0,0.059,1,0.0,0.0,0,1,1,0,0,0,141,1
100.0,0.031,1,100.0,100.0,1,1,1,1,1,0,303,1
37.40530303,0.048,0,0.0,0.0,0,0,0,0,0,0,231,0
46.96615385,0.091,1,0.0,0.0,0,0,0,0,0,0,376,0
41.26164875,0.108,0,0.0,100.0,1,0,0,0,0,0,370,0
100.0,0.043,1,100.0,100.0,1,0,0,0,1,0,132,1
80.0,0.059,1,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.074,1,0.0,0.0,1,0,1,1,1,1,643,1
63.06944444,0.029,0,100.0,100.0,0,0,0,0,0,0,231,0
66.72,0.118,1,0.0,0.0,1,0,0,0,1,0,231,0
100.0,0.043,1,88.88888889,88.88888889,0,1,0,1,1,1,553,1
100.0,0.034,1,100.0,100.0,1,1,1,0,1,1,503,1
100.0,0.107,1,0.0,0.0,1,1,1,1,0,1,387,1
100.0,0.062,1,0.0,0.0,1,1,1,0,1,1,647,1
100.0,0.034,1,100.0,100.0,1,1,0,0,0,1,481,1
100.0,0.087,1,0.0,0.0,1,1,1,1,0,1,141,1
100.0,0.032,1,100.0,100.0,1,1,1,0,1,1,503,1
100.0,0.043,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.029,1,100.0,100.0,1,1,1,1,1,0,231,1
100.0,0.074,1,100.0,100.0,0,0,1,1,1,1,231,1
100.0,0.071,1,100.0,100.0,1,0,1,1,1,1,157,1
100.0,0.038,1,100.0,100.0,1,1,1,0,0,1,503,1
41.3046595,0.103,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.032,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.04,1,0.0,0.0,1,1,1,1,1,1,642,1
32.22789116,0.113,1,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.045,1,100.0,100.0,1,0,1,0,0,0,663,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.091,1,0.0,0.0,1,1,1,1,1,1,334,1
29.73801285,0.119,1,0.0,0.0,1,0,0,1,0,0,231,0
61.39396935,0.093,1,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.059,1,100.0,100.0,1,0,1,1,1,1,643,1
40.40944201,0.119,1,0.0,100.0,0,0,0,0,0,0,231,0
100.0,0.037,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.053,1,100.0,100.0,1,1,1,1,1,1,231,1
63.99568811,0.062,0,0.0,0.0,0,0,0,0,0,0,231,0
72.10481826,0.045,0,100.0,100.0,0,0,0,0,0,0,309,0
100.0,0.048,1,100.0,100.0,1,0,1,1,1,1,503,1
100.0,0.038,1,100.0,100.0,1,0,0,1,1,1,503,1
81.27919511,0.062,0,0.0,0.0,0,0,0,0,0,0,179,0
36.68191414,0.081,1,0.0,0.0,1,0,0,0,0,0,132,0
100.0,0.059,1,100.0,100.0,1,1,1,1,0,1,231,1
78.625,0.088,0,0.0,0.0,0,0,0,0,0,0,481,0
44.68055556,0.121,1,0.0,0.0,1,0,0,0,1,0,231,0
100.0,0.034,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.045,1,100.0,100.0,1,1,0,0,1,0,231,1
40.60366511,0.097,1,0.0,0.0,1,0,0,0,0,0,231,0
72.72727273,0.048,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.032,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.08,1,0.0,0.0,1,1,1,1,0,1,691,1
17.00067648,0.075,1,0.0,1.587301587,0,0,0,0,0,0,231,0
100.0,0.074,1,0.0,0.0,1,0,1,1,1,1,273,1
31.10681696,0.118,0,0.0,0.0,1,0,0,0,0,0,443,0
69.3877551,0.091,1,0.0,0.0,1,0,0,0,0,0,132,0
100.0,0.053,1,80.0,80.0,1,0,1,0,0,1,571,1
100.0,0.033,1,100.0,100.0,1,1,1,1,1,1,481,1
100.0,0.043,1,100.0,100.0,0,1,0,1,1,1,231,1
100.0,0.069,1,0.0,0.0,1,0,1,0,1,0,498,1
100.0,0.025,1,0.0,0.0,1,0,1,1,0,1,382,1
100.0,0.059,1,0.0,0.0,1,1,1,0,0,1,179,1
100.0,0.038,1,100.0,100.0,1,1,1,1,1,1,231,1
69.65986395,0.136,1,0.0,0.0,1,0,0,0,0,0,132,0
100.0,0.083,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.083,1,0.0,0.0,0,1,1,1,1,0,647,1
15.01303846,0.066,1,0.0,0.0,0,0,0,0,0,0,550,0
68.64562788,0.149,1,0.0,0.0,1,0,0,0,0,0,132,0
44.5094217,0.111,1,0.0,0.0,0,1,0,0,1,0,258,0
100.0,0.037,1,100.0,100.0,1,1,1,1,1,1,481,1
8.558171745,0.058,1,0.0,0.0,1,0,0,0,1,1,376,0
100.0,0.043,1,100.0,100.0,1,1,1,0,0,0,252,1
100.0,0.05,1,100.0,100.0,1,1,1,1,1,1,231,1
29.06617192,0.071,0,5.555555556,5.555555556,0,0,0,0,0,0,363,0
100.0,0.032,1,100.0,100.0,0,0,1,1,1,1,231,1
22.48870157,0.149,1,0.0,0.0,0,0,0,0,0,0,226,0
10.31325108,0.057,1,0.0,0.0,0,0,0,0,0,0,376,0
100.0,0.087,1,100.0,100.0,0,1,1,1,0,0,231,1
100.0,0.04,1,100.0,100.0,0,1,0,1,1,1,481,1
44.1153491,0.087,1,2.941176471,2.941176471,0,0,0,0,0,0,132,0
51.69242965,0.077,0,0.0,0.0,0,0,0,0,0,0,231,0
67.51137102,0.036,0,0.0,0.0,0,0,0,0,0,0,481,0
100.0,0.083,1,0.0,0.0,1,1,1,1,1,1,577,1
39.52688172,0.077,1,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.077,1,100.0,100.0,1,1,1,1,0,1,164,1
100.0,0.111,1,0.0,0.0,1,1,1,1,0,1,643,1
100.0,0.053,1,100.0,100.0,1,1,1,1,1,0,382,1
52.72727273,0.048,0,0.0,0.0,0,0,0,0,0,0,553,0
100.0,0.053,1,100.0,100.0,1,1,0,0,0,0,503,1
100.0,0.045,1,100.0,100.0,1,1,1,0,0,1,503,1
100.0,0.033,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.042,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.029,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.08,1,100.0,100.0,1,0,0,1,0,1,231,1
45.625,0.121,1,0.0,0.0,1,0,0,0,1,0,231,0
100.0,0.043,1,0.0,0.0,1,1,1,1,1,1,280,1
8.001124092,0.074,1,0.0,0.0,1,0,0,1,1,0,417,0
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.048,1,85.71428571,85.71428571,1,1,1,0,1,1,189,1
42.99643282,0.158,1,0.0,100.0,1,0,0,0,0,0,124,0
100.0,0.065,1,0.0,0.0,1,1,1,1,1,0,503,1
100.0,0.033,1,0.0,0.0,1,1,1,0,0,1,231,1
13.90405056,0.045,1,0.0,100.0,0,0,0,0,0,0,376,0
71.04761905,0.033,0,100.0,100.0,1,0,0,0,0,0,231,0
62.55839023,0.062,0,0.0,0.0,0,1,0,0,1,1,231,0
100.0,0.091,1,0.0,0.0,1,0,0,1,1,1,321,1
39.17787501,0.122,1,0.0,0.0,1,1,0,1,1,0,132,0
100.0,0.042,1,100.0,100.0,1,1,1,0,1,1,503,1
100.0,0.037,1,100.0,100.0,1,1,1,1,1,1,231,1
60.13888889,0.062,1,0.0,0.0,1,0,0,0,0,0,132,0
100.0,0.048,1,100.0,100.0,1,0,1,0,0,1,503,1
87.90123457,0.053,0,100.0,100.0,0,0,0,0,0,0,553,0
52.10660396,0.059,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.029,1,100.0,100.0,1,1,1,1,0,1,503,1
22.33401033,0.053,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.05,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.08,1,100.0,100.0,1,1,0,1,0,0,481,1
77.88461538,0.053,0,100.0,100.0,0,0,0,0,0,0,358,0
91.46238377,0.048,1,100.0,100.0,1,0,0,0,0,0,231,0
100.0,0.091,1,0.0,0.0,0,1,1,1,1,1,647,1
47.14337046,0.067,1,0.0,0.0,1,0,0,0,0,0,132,0
12.3944485,0.049,0,0.0,0.0,0,0,0,0,0,0,417,0
72.04921184,0.036,0,0.0,0.0,1,0,0,0,0,0,231,0
100.0,0.065,1,0.0,0.0,1,0,1,0,1,0,647,1
100.0,0.031,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.031,1,100.0,100.0,1,0,1,0,1,0,231,1
100.0,0.048,1,100.0,100.0,1,0,0,1,1,0,140,1
100.0,0.045,1,100.0,100.0,1,1,1,1,1,1,231,1
52.8317836,0.083,0,0.0,0.0,0,0,0,0,0,0,231,0
63.6565097,0.08,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.033,1,0.0,0.0,1,1,1,1,1,1,382,1
100.0,0.045,1,87.5,87.5,1,0,0,0,1,1,211,1
100.0,0.083,1,100.0,100.0,1,1,0,0,0,1,254,1
100.0,0.045,1,100.0,100.0,0,1,1,0,0,0,503,1
100.0,0.042,1,100.0,100.0,1,1,1,0,0,0,231,1
38.35294118,0.086,1,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.04,1,0.0,0.0,1,1,1,0,0,1,231,1
100.0,0.042,1,100.0,100.0,1,1,0,1,1,1,231,1
35.66946158,0.12,1,0.0,0.0,0,0,0,0,0,0,443,0
100.0,0.033,1,100.0,100.0,1,1,0,1,1,1,231,1
37.60683761,0.104,1,0.0,0.0,0,0,0,0,0,0,132,0
6.563439927,0.034,1,0.0,0.0,0,0,0,0,0,0,481,0
100.0,0.05,1,100.0,100.0,0,0,0,1,0,1,132,1
62.41269841,0.07,1,3.225806452,3.225806452,0,0,0,0,0,0,231,0
29.69618894,0.151,1,0.0,0.0,0,0,0,0,0,0,132,0
100.0,0.037,1,100.0,100.0,1,1,1,1,0,1,231,1
85.71428571,0.042,0,100.0,100.0,0,0,0,0,0,0,231,0
57.51633987,0.071,0,0.0,0.0,0,0,0,0,0,0,521,0
77.47020377,0.037,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.029,1,100.0,100.0,1,0,1,0,1,1,503,1
28.81230769,0.091,1,0.0,0.0,0,0,0,0,0,0,685,0
8.031219696,0.124,1,0.0,0.0,1,0,0,0,0,0,645,0
17.1386384,0.12,1,0.0,0.0,1,0,0,1,1,0,540,0
100.0,0.05,1,83.33333333,83.33333333,1,1,1,1,0,0,254,1
100.0,0.029,1,100.0,100.0,1,1,1,1,0,1,231,1
69.56889265,0.095,1,100.0,100.0,1,0,0,0,0,0,231,0
56.70140137,0.061,0,0.0,0.0,0,0,0,0,0,0,231,0
19.89754861,0.116,1,0.0,1.234567901,0,0,0,0,0,0,500,0
60.40816327,0.095,1,0.0,90.0,0,0,0,0,0,0,204,0
11.6411172,0.067,1,0.0,0.0,0,0,0,0,0,0,568,0
100.0,0.043,1,100.0,100.0,1,1,1,1,1,1,426,1
100.0,0.031,1,100.0,100.0,1,1,1,0,1,0,231,1
67.48113547,0.1,1,0.0,0.0,0,0,0,0,0,0,578,0
100.0,0.029,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.021,1,100.0,100.0,1,1,1,0,1,0,503,1
100.0,0.038,1,100.0,100.0,1,0,1,0,1,1,231,1
44.27439024,0.043,1,2.941176471,2.941176471,0,0,0,0,0,0,231,0
100.0,0.056,1,0.0,0.0,0,1,1,1,1,1,179,1
100.0,0.056,1,100.0,100.0,1,0,1,1,0,1,318,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.034,1,100.0,100.0,1,1,1,1,0,1,503,1
43.9556084,0.162,1,0.0,0.0,1,0,0,0,0,0,132,0
100.0,0.033,1,100.0,100.0,1,0,1,1,0,1,148,1
100.0,0.033,1,100.0,100.0,0,1,1,1,0,1,231,1
81.2345679,0.053,0,0.0,0.0,0,0,0,0,0,0,368,0
100.0,0.04,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.05,1,100.0,100.0,1,1,1,1,1,1,550,1
100.0,0.118,1,100.0,100.0,1,0,1,1,0,0,303,1
71.90082645,0.097,1,0.0,0.0,1,0,0,0,1,0,231,0
100.0,0.074,1,0.0,0.0,1,1,1,1,1,0,334,1
21.3790573,0.095,0,1.818181818,1.612903226,0,0,0,0,0,0,481,0
100.0,0.037,1,100.0,100.0,1,0,0,1,0,1,481,1
100.0,0.045,1,100.0,100.0,1,0,0,0,0,0,503,1
100.0,0.048,1,100.0,100.0,0,0,1,1,1,1,503,1
60.22222222,0.115,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.04,1,100.0,100.0,1,1,1,1,1,0,370,1
43.02205731,0.133,1,0.0,0.0,0,0,0,0,0,0,226,0
41.05549418,0.082,0,0.0,0.0,0,0,0,0,0,0,231,0
74.89316239,0.045,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.036,1,100.0,100.0,0,0,1,1,1,0,231,1
79.88980716,0.045,0,100.0,100.0,0,0,0,0,0,0,370,0
64.07388137,0.075,1,0.0,0.0,1,0,0,0,0,0,231,0
26.81537731,0.102,0,0.0,0.0,1,0,0,1,0,1,231,0
100.0,0.037,1,100.0,100.0,1,0,1,0,1,0,231,1
100.0,0.042,1,100.0,100.0,0,0,1,0,0,1,387,1
100.0,0.027,1,100.0,100.0,1,0,1,0,1,1,231,1
59.88919668,0.069,0,100.0,100.0,0,0,0,0,0,0,450,0
17.45617794,0.132,1,0.0,0.0,0,0,0,1,0,0,500,0
100.0,0.034,1,0.0,0.0,0,0,1,1,1,1,189,1
100.0,0.094,1,0.0,0.0,1,1,1,0,0,1,647,1
67.30769231,0.045,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.083,1,0.0,0.0,1,1,1,1,0,1,141,1
45.91128118,0.091,1,0.0,0.0,0,0,0,0,0,0,376,0
42.40982957,0.103,0,0.0,0.0,0,0,0,0,0,0,619,0
100.0,0.04,1,100.0,100.0,1,1,1,0,1,1,231,1
100.0,0.05,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.029,1,100.0,100.0,0,0,0,0,0,0,481,1
100.0,0.038,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.056,1,100.0,100.0,1,1,1,1,0,1,189,1
71.88208617,0.033,0,0.0,0.0,0,0,0,0,0,0,225,0
63.26530612,0.04,0,100.0,100.0,0,1,0,0,0,0,231,0
31.62156403,0.111,1,0.0,0.0,1,0,0,1,0,0,231,0
55.05445076,0.122,1,0.0,0.0,0,0,0,0,0,0,578,0
100.0,0.065,1,0.0,0.0,1,1,1,1,0,1,691,1
30.02191381,0.111,0,0.0,0.0,0,0,0,0,0,0,450,0
100.0,0.04,1,100.0,100.0,0,0,1,0,1,1,231,1
67.14154412,0.077,0,0.0,0.0,0,0,0,0,0,0,553,0
100.0,0.037,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.083,1,0.0,0.0,0,1,0,0,0,1,387,1
30.1194749,0.039,1,0.0,0.0,1,0,0,0,0,0,231,0
41.36363636,0.098,0,0.0,100.0,0,0,0,0,0,0,231,0
100.0,0.03,1,100.0,100.0,1,1,1,1,1,1,503,1
17.43488506,0.131,1,0.0,0.0,0,0,0,0,0,0,226,0
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,231,1
57.76128633,0.031,0,0.0,0.0,0,0,0,0,0,0,417,0
100.0,0.071,1,100.0,100.0,1,1,0,0,0,1,503,1
100.0,0.033,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.053,1,100.0,100.0,1,1,1,1,1,1,503,1
100.0,0.042,1,100.0,100.0,1,1,1,1,0,1,231,1
100.0,0.043,1,100.0,100.0,0,1,1,1,1,1,231,1
72.72727273,0.053,1,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.04,1,100.0,100.0,1,0,0,0,0,1,231,1
73.8292011,0.048,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.095,1,0.0,0.0,1,0,1,1,1,1,521,1
100.0,0.036,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.083,1,0.0,0.0,1,1,1,1,1,1,387,1
72.72727273,0.048,0,100.0,100.0,0,0,0,0,0,0,231,0
66.72,0.118,1,0.0,0.0,1,0,0,0,1,0,231,0
100.0,0.028,1,100.0,100.0,1,1,1,1,1,1,231,1
16.10999671,0.125,0,0.0,2.0,0,0,0,0,0,0,223,0
100.0,0.03,1,100.0,100.0,0,0,1,1,1,1,231,1
36.91467222,0.053,0,0.0,100.0,0,0,0,0,0,0,231,0
100.0,0.042,1,100.0,100.0,1,1,1,1,1,1,231,1
100.0,0.043,1,100.0,100.0,0,1,1,0,1,1,231,1
46.81575109,0.091,0,0.0,0.0,1,0,0,0,0,0,685,0
70.24513948,0.042,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.062,1,100.0,100.0,0,0,1,1,0,1,481,1
100.0,0.045,1,100.0,100.0,1,1,1,1,1,1,231,1
78.90909091,0.05,0,100.0,100.0,0,0,0,0,0,1,370,0
100.0,0.077,1,0.0,0.0,1,1,0,0,0,1,387,1
64.62898885,0.107,0,0.0,0.0,0,0,0,0,0,0,309,0
100.0,0.08,1,100.0,100.0,1,1,1,0,0,1,231,1
58.89328063,0.031,0,100.0,100.0,0,0,0,0,0,0,231,0
100.0,0.033,1,100.0,100.0,1,1,1,1,0,1,503,1
54.04166667,0.028,1,100.0,100.0,0,0,0,0,0,0,231,0
13.67811054,0.1,0,0.0,0.0,1,1,0,1,1,0,231,0
32.12061295,0.122,0,0.0,0.0,1,1,0,1,0,1,553,0
45.64285714,0.065,0,0.0,0.0,0,0,0,0,0,0,490,0
23.21605726,0.164,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.083,1,0.0,0.0,0,1,0,0,1,0,368,1
60.88369071,0.077,1,0.0,0.0,1,0,0,0,0,0,132,0
21.35212433,0.108,0,0.0,0.0,0,0,0,0,0,0,231,0
100.0,0.067,1,0.0,0.0,1,1,1,1,0,1,189,1
13.4791609,0.082,1,2.564102564,2.083333333,0,0,0,0,0,0,258,0
100.0,0.033,1,100.0,100.0,1,0,1,1,1,1,231,1
100.0,0.034,1,100.0,100.0,1,1,1,0,0,1,231,1
100.0,0.032,1,100.0,100.0,0,1,1,0,1,1,231,1
100.0,0.033,1,100.0,100.0,1,1,1,0,1,1,231,1
